Date,Open,High,Low,Close,Adj Close,Volume
1981-09-18,8.433494,8.433494,8.253205,8.333333,2.698559,1225536
1981-09-21,8.333333,8.573718,8.313301,8.573718,2.776404,1614288
1981-09-22,8.573718,8.733974,8.533654,8.673878,2.808839,869232
1981-09-23,8.653846,8.653846,8.313301,8.533654,2.763431,1777152
1981-09-24,8.533654,8.613782,8.393429,8.413462,2.724508,995280
1981-09-25,8.413462,8.433494,8.193109,8.353365,2.705047,1445808
1981-09-28,8.353365,8.713942,8.233173,8.673878,2.808839,1813344
1981-09-29,8.673878,8.834135,8.613782,8.794071,2.847760,1556256
1981-09-30,8.794071,8.814103,8.713942,8.794071,2.847760,465504
1981-10-01,8.794071,9.034455,8.733974,9.034455,2.925601,931632
1981-10-02,9.034455,9.054487,8.974359,8.994391,2.912630,770016
1981-10-05,9.054487,9.154647,9.054487,9.054487,2.932089,1124448
1981-10-06,9.054487,9.134615,8.954327,8.954327,2.899655,627120
1981-10-07,8.974359,9.134615,8.974359,9.094551,2.945063,1003392
1981-10-08,9.094551,9.254808,9.014423,9.254808,2.996959,803088
1981-10-09,9.234776,9.234776,9.054487,9.094551,2.945063,747552
1981-10-12,9.074519,9.074519,8.874199,8.914263,2.886681,541632
1981-10-13,8.914263,9.094551,8.874199,9.074519,2.938576,760032
1981-10-14,9.034455,9.034455,8.894231,8.894231,2.880195,1714752
1981-10-15,8.914263,9.014423,8.914263,8.974359,2.906143,436176
1981-10-16,8.954327,8.954327,8.894231,8.934295,2.893167,601536
1981-10-19,8.934295,8.934295,8.834135,8.834135,2.860733,602160
1981-10-20,8.834135,8.934295,8.774038,8.834135,2.860733,1207440
1981-10-21,8.834135,8.934295,8.834135,8.854167,2.867219,620256
1981-10-22,8.834135,8.834135,8.673878,8.693910,2.815325,791856
1981-10-23,8.673878,8.673878,8.593750,8.613782,2.789377,624000
1981-10-26,8.613782,8.673878,8.533654,8.673878,2.808839,798096
1981-10-27,8.673878,8.713942,8.633814,8.693910,2.815325,1012128
1981-10-28,8.693910,8.713942,8.573718,8.573718,2.776404,792480
1981-10-29,8.573718,8.613782,8.513622,8.513622,2.756942,519792
1981-10-30,8.513622,8.693910,8.513622,8.693910,2.815325,1018368
1981-11-02,8.814103,8.974359,8.814103,8.914263,2.886681,1757808
1981-11-03,8.914263,8.954327,8.854167,8.934295,2.893167,1075152
1981-11-04,8.954327,9.074519,8.954327,9.054487,2.932089,1578096
1981-11-05,9.054487,9.054487,8.954327,8.974359,2.906143,871104
1981-11-06,8.974359,8.994391,8.854167,8.854167,2.867219,760032
1981-11-09,8.854167,8.974359,8.854167,8.914263,2.886681,1233648
1981-11-10,8.914263,9.054487,8.914263,8.974359,2.906143,1289184
1981-11-11,8.974359,9.134615,8.934295,9.094551,2.945063,990288
1981-11-12,9.094551,9.234776,9.054487,9.154647,2.964524,1153152
1981-11-13,9.154647,9.154647,9.034455,9.054487,2.932089,635856
1981-11-16,9.014423,9.014423,8.854167,8.874199,2.873707,856128
1981-11-17,8.874199,8.954327,8.874199,8.954327,2.899655,1015248
1981-11-18,8.954327,9.014423,8.854167,8.874199,2.873707,860496
1981-11-19,8.874199,8.994391,8.854167,8.974359,2.906143,499200
1981-11-20,8.974359,9.174679,8.954327,9.134615,2.958038,913536
1981-11-23,9.194712,9.415064,9.194712,9.274840,3.003445,1280448
1981-11-24,9.314904,9.495192,9.314904,9.495192,3.074802,1413984
1981-11-25,9.495192,9.615385,9.495192,9.555288,3.094265,1647360
1981-11-27,9.555288,9.655449,9.535256,9.635417,3.120210,716976
1981-11-30,9.635417,9.675481,9.575321,9.675481,3.133185,1641744
1981-12-01,9.655449,9.655449,9.555288,9.575321,3.142388,1550016
1981-12-02,9.575321,9.595353,9.455128,9.475160,3.109519,592176
1981-12-03,9.475160,9.595353,9.415064,9.595353,3.148962,1410864
1981-12-04,9.595353,9.615385,9.495192,9.595353,3.148962,1407120
1981-12-07,9.595353,9.655449,9.535256,9.615385,3.155535,1344096
1981-12-08,9.575321,9.575321,9.495192,9.515224,3.122666,984672
1981-12-09,9.515224,9.555288,9.475160,9.535256,3.129240,1697280
1981-12-10,9.535256,9.635417,9.515224,9.595353,3.148962,1569984
1981-12-11,9.595353,9.615385,9.555288,9.555288,3.135815,721344
1981-12-14,9.475160,9.475160,9.294872,9.294872,3.050349,1289808
1981-12-15,9.294872,9.435096,9.294872,9.415064,3.089796,823056
1981-12-16,9.415064,9.435096,9.314904,9.354968,3.070073,949104
1981-12-17,9.354968,9.395032,9.314904,9.375000,3.076648,813072
1981-12-18,9.375000,9.455128,9.375000,9.395032,3.083221,785616
1981-12-21,9.395032,9.435096,9.274840,9.294872,3.050349,662688
1981-12-22,9.294872,9.375000,9.234776,9.294872,3.050349,894192
1981-12-23,9.294872,9.354968,9.274840,9.334936,3.063499,759408
1981-12-24,9.334936,9.334936,9.274840,9.294872,3.050349,1073280
1981-12-28,9.294872,9.314904,9.254808,9.274840,3.043778,419328
1981-12-29,9.274840,9.294872,9.134615,9.174679,3.010907,775632
1981-12-30,9.174679,9.254808,9.174679,9.194712,3.017481,326352
1981-12-31,9.194712,9.274840,9.174679,9.194712,3.017481,433680
1982-01-04,9.334936,9.395032,9.254808,9.354968,3.070073,1128192
1982-01-05,9.254808,9.334936,9.154647,9.194712,3.017481,1361568
1982-01-06,9.194712,9.234776,9.134615,9.174679,3.010907,1000896
1982-01-07,9.214744,9.254808,9.174679,9.234776,3.030629,861744
1982-01-08,9.274840,9.314904,9.234776,9.234776,3.030629,609024
1982-01-11,9.194712,9.375000,8.994391,9.054487,2.971464,1063920
1982-01-12,9.074519,9.134615,9.014423,9.014423,2.958316,1216176
1982-01-13,8.974359,9.074519,8.874199,8.934295,2.932019,1347840
1982-01-14,8.914263,8.994391,8.814103,8.894231,2.918873,1179984
1982-01-15,8.974359,9.014423,8.914263,8.974359,2.945166,761904
1982-01-18,9.094551,9.234776,8.934295,9.214744,3.024057,901056
1982-01-19,9.294872,9.354968,9.234776,9.234776,3.030629,1434576
1982-01-20,9.294872,9.354968,9.234776,9.294872,3.050349,1692912
1982-01-21,9.455128,9.615385,9.294872,9.495192,3.116092,1341600
1982-01-22,9.495192,9.575321,9.395032,9.455128,3.102942,1085760
1982-01-25,9.395032,9.435096,9.334936,9.415064,3.089796,866112
1982-01-26,9.535256,9.555288,9.495192,9.515224,3.122666,1332240
1982-01-27,9.555288,9.635417,9.475160,9.615385,3.155535,1623024
1982-01-28,9.735577,9.835737,9.635417,9.775641,3.208129,1964352
1982-01-29,9.955929,10.036058,9.855769,10.016026,3.287015,2666976
1982-02-01,9.915865,9.995994,9.815705,9.815705,3.221275,1763424
1982-02-02,9.935897,10.016026,9.855769,9.955929,3.267296,1743456
1982-02-03,9.975962,10.016026,9.935897,9.935897,3.260722,990288
1982-02-04,9.995994,10.056090,9.915865,10.016026,3.287015,1843296
1982-02-05,10.116186,10.216346,9.995994,10.096154,3.313313,1364688
1982-02-08,9.995994,10.056090,9.915865,9.935897,3.260722,1186848
1982-02-09,9.795673,9.895833,9.695513,9.735577,3.194981,1901328
1982-02-10,9.835737,9.875801,9.775641,9.835737,3.227849,984048
1982-02-11,9.735577,9.875801,9.595353,9.595353,3.148962,1433952
1982-02-12,9.615385,9.655449,9.555288,9.615385,3.155535,1093872
1982-02-16,9.575321,9.695513,9.435096,9.635417,3.162108,1352208
1982-02-17,9.675481,9.755609,9.575321,9.615385,3.155535,1113216
1982-02-18,9.795673,9.915865,9.675481,9.815705,3.221275,2440464
1982-02-19,9.835737,9.855769,9.795673,9.835737,3.227849,1075152
1982-02-22,9.875801,9.995994,9.735577,9.735577,3.194981,1771536
1982-02-23,9.775641,9.835737,9.695513,9.775641,3.208129,1149408
1982-02-24,9.835737,9.955929,9.715545,9.935897,3.260722,2296944
1982-02-25,10.016026,10.116186,9.895833,10.076122,3.306739,1592448
1982-02-26,10.076122,10.116186,10.016026,10.076122,3.306739,819312
1982-03-01,10.116186,10.176282,10.036058,10.136218,3.326461,1439568
1982-03-02,10.116186,10.216346,10.016026,10.016026,3.287015,3368352
1982-03-03,9.815705,9.915865,9.695513,9.795673,3.256384,1825200
1982-03-04,9.755609,9.875801,9.635417,9.635417,3.203110,1828944
1982-03-05,9.675481,9.715545,9.635417,9.655449,3.209768,1471392
1982-03-08,9.715545,9.795673,9.615385,9.615385,3.196450,2310672
1982-03-09,9.715545,9.835737,9.575321,9.715545,3.229746,2120352
1982-03-10,9.755609,9.815705,9.675481,9.715545,3.229746,2179008
1982-03-11,9.755609,9.795673,9.695513,9.715545,3.229746,1797120
1982-03-12,9.595353,9.675481,9.495192,9.495192,3.156495,1367808
1982-03-15,9.535256,9.595353,9.455128,9.595353,3.189792,862992
1982-03-16,9.635417,9.715545,9.535256,9.535256,3.169814,1020864
1982-03-17,9.575321,9.615385,9.535256,9.575321,3.183132,1573104
1982-03-18,9.655449,9.715545,9.575321,9.675481,3.216429,871728
1982-03-19,9.655449,9.695513,9.615385,9.615385,3.196450,1410864
1982-03-22,9.715545,9.795673,9.635417,9.755609,3.243064,1797744
1982-03-23,9.855769,9.895833,9.795673,9.895833,3.289681,1178112
1982-03-24,9.855769,9.915865,9.795673,9.835737,3.269701,1705392
1982-03-25,9.915865,9.995994,9.815705,9.895833,3.289681,1657344
1982-03-26,9.855769,9.895833,9.795673,9.855769,3.276364,936624
1982-03-29,9.915865,9.975962,9.855769,9.975962,3.316317,1006512
1982-03-30,9.975962,10.036058,9.915865,9.995994,3.322977,811200
1982-03-31,10.116186,10.256410,9.955929,10.156250,3.376250,1810224
1982-04-01,10.256410,10.356571,10.136218,10.316506,3.429526,1752192
1982-04-02,10.316506,10.336538,10.276442,10.296474,3.422867,1252368
1982-04-05,10.336538,10.396635,10.256410,10.296474,3.422867,1093872
1982-04-06,10.296474,10.336538,10.236378,10.336538,3.436184,859872
1982-04-07,10.296474,10.356571,10.216346,10.216346,3.396227,975936
1982-04-08,10.276442,10.356571,10.196314,10.296474,3.422867,1171248
1982-04-12,10.256410,10.296474,10.196314,10.236378,3.402889,864240
1982-04-13,10.276442,10.336538,10.196314,10.236378,3.402889,777504
1982-04-14,10.196314,10.216346,10.156250,10.176282,3.382910,473616
1982-04-15,10.176282,10.236378,10.096154,10.236378,3.402889,709488
1982-04-16,10.236378,10.256410,10.216346,10.236378,3.402889,1892592
1982-04-19,10.316506,10.396635,10.236378,10.336538,3.436184,919152
1982-04-20,10.236378,10.336538,10.136218,10.176282,3.382910,520416
1982-04-21,10.176282,10.236378,10.116186,10.216346,3.396227,1040208
1982-04-22,10.316506,10.356571,10.276442,10.276442,3.416206,950976
1982-04-23,10.396635,10.456731,10.316506,10.416667,3.462821,2407392
1982-04-26,10.536859,10.637019,10.416667,10.556891,3.509437,1670448
1982-04-27,10.556891,10.616987,10.496795,10.536859,3.502775,1270464
1982-04-28,10.476763,10.576923,10.376603,10.496795,3.489459,1091376
1982-04-29,10.336538,10.396635,10.256410,10.296474,3.422867,1380912
1982-04-30,10.316506,10.376603,10.256410,10.276442,3.416206,1220544
1982-05-03,10.316506,10.356571,10.256410,10.316506,3.429526,585936
1982-05-04,10.416667,10.516827,10.316506,10.496795,3.489459,1148784
1982-05-05,10.576923,10.616987,10.516827,10.556891,3.509437,1400880
1982-05-06,10.516827,10.596955,10.416667,10.456731,3.476140,1786512
1982-05-07,10.516827,10.576923,10.436699,10.456731,3.476140,1743456
1982-05-10,10.356571,10.436699,10.276442,10.276442,3.416206,985920
1982-05-11,10.276442,10.336538,10.196314,10.256410,3.409546,1488240
1982-05-12,10.136218,10.256410,10.016026,10.156250,3.376250,2286336
1982-05-13,10.096154,10.156250,10.036058,10.076122,3.349615,909792
1982-05-14,10.056090,10.076122,10.016026,10.036058,3.336296,663936
1982-05-17,9.955929,9.995994,9.915865,9.975962,3.316317,1415232
1982-05-18,9.955929,9.975962,9.915865,9.955929,3.309657,881088
1982-05-19,9.995994,10.056090,9.935897,9.975962,3.316317,1360944
1982-05-20,9.995994,10.036058,9.935897,9.975962,3.316317,1603056
1982-05-21,10.016026,10.056090,9.955929,10.036058,3.336296,703248
1982-05-24,10.016026,10.056090,9.955929,10.036058,3.336296,1226160
1982-05-25,10.016026,10.096154,9.935897,9.935897,3.302998,1166256
1982-05-26,9.915865,9.955929,9.855769,9.955929,3.309657,1455792
1982-05-27,9.975962,10.016026,9.935897,9.975962,3.316317,716352
1982-05-28,9.935897,9.995994,9.875801,9.915865,3.296339,1574352
1982-06-01,9.915865,9.935897,9.895833,9.895833,3.289681,1796496
1982-06-02,9.915865,9.955929,9.875801,9.955929,3.309657,2484768
1982-06-03,9.795673,9.855769,9.735577,9.755609,3.288052,1385280
1982-06-04,9.775641,9.835737,9.695513,9.715545,3.274549,1162512
1982-06-07,9.675481,9.735577,9.615385,9.695513,3.267797,1962480
1982-06-08,9.735577,9.795673,9.675481,9.715545,3.274549,1437696
1982-06-09,9.715545,9.755609,9.675481,9.735577,3.281301,1517568
1982-06-10,9.735577,9.775641,9.675481,9.775641,3.294804,2203344
1982-06-11,9.915865,9.955929,9.855769,9.935897,3.348817,2846688
1982-06-14,9.835737,9.895833,9.775641,9.815705,3.308306,1410864
1982-06-15,9.775641,9.815705,9.735577,9.815705,3.308306,1184352
1982-06-16,9.855769,9.875801,9.815705,9.815705,3.308306,667680
1982-06-17,9.775641,9.835737,9.695513,9.735577,3.281301,981552
1982-06-18,9.715545,9.755609,9.655449,9.695513,3.267797,845520
1982-06-21,9.735577,9.815705,9.655449,9.735577,3.281301,984672
1982-06-22,9.835737,9.955929,9.715545,9.935897,3.348817,862992
1982-06-23,10.056090,10.196314,9.915865,10.036058,3.382576,1628640
1982-06-24,10.176282,10.236378,10.096154,10.136218,3.416336,1508208
1982-06-25,10.056090,10.116186,9.995994,9.995994,3.369074,898560
1982-06-28,10.096154,10.216346,9.955929,10.156250,3.423085,1076400
1982-06-29,10.196314,10.276442,10.116186,10.216346,3.443340,2118480
1982-06-30,10.256410,10.296474,10.196314,10.196314,3.436589,2412384
1982-07-01,10.196314,10.236378,10.156250,10.176282,3.429838,856128
1982-07-02,10.136218,10.196314,10.076122,10.176282,3.429838,1705392
1982-07-06,10.196314,10.316506,10.076122,10.316506,3.477100,990288
1982-07-07,10.236378,10.276442,10.176282,10.176282,3.429838,1026480
1982-07-08,10.296474,10.376603,10.196314,10.376603,3.497355,1817712
1982-07-09,10.516827,10.596955,10.436699,10.556891,3.558119,3237936
1982-07-12,10.897436,10.977564,10.797276,10.977564,3.699903,1546272
1982-07-13,10.857372,10.917468,10.737179,10.837340,3.652643,2581488
1982-07-14,10.897436,10.977564,10.797276,10.977564,3.699903,1546272
1982-07-15,10.917468,10.997596,10.837340,10.917468,3.679650,2112240
1982-07-16,10.997596,11.137821,10.857372,11.117788,3.747164,1699776
1982-07-19,11.077724,11.197917,10.957532,11.017628,3.713407,1586832
1982-07-20,11.017628,11.077724,10.917468,11.017628,3.713407,1459536
1982-07-21,10.957532,11.077724,10.837340,10.897436,3.672896,2298816
1982-07-22,10.917468,10.977564,10.837340,10.857372,3.659392,1111344
1982-07-23,10.837340,10.897436,10.757212,10.797276,3.639138,852384
1982-07-26,10.777244,10.877404,10.677083,10.797276,3.639138,1234896
1982-07-27,10.757212,10.877404,10.637019,10.637019,3.585127,2519712
1982-07-28,10.516827,10.637019,10.456731,10.556891,3.558119,1913808
1982-07-29,10.596955,10.637019,10.536859,10.596955,3.571623,2028000
1982-07-30,10.576923,10.637019,10.516827,10.536859,3.551366,1050192
1982-08-02,10.717147,10.817308,10.616987,10.777244,3.632387,1412736
1982-08-03,10.877404,10.957532,10.797276,10.817308,3.645891,2809872
1982-08-04,10.657051,10.757212,10.556891,10.576923,3.564872,1757808
1982-08-05,10.496795,10.556891,10.436699,10.516827,3.544618,1130064
1982-08-06,10.436699,10.576923,10.296474,10.316506,3.477100,2125968
1982-08-09,10.216346,10.356571,10.076122,10.316506,3.477100,1787760
1982-08-10,10.356571,10.456731,10.256410,10.276442,3.463596,4701840
1982-08-11,10.216346,10.296474,10.116186,10.116186,3.409582,1931280
1982-08-12,10.196314,10.296474,10.076122,10.096154,3.402829,1418976
1982-08-13,10.216346,10.316506,10.116186,10.256410,3.456844,859248
1982-08-16,10.356571,10.456731,10.256410,10.256410,3.456844,1857648
1982-08-17,10.657051,10.957532,10.336538,10.957532,3.693151,3765216
1982-08-18,10.957532,11.097756,10.817308,10.897436,3.672896,4362384
1982-08-19,10.977564,11.077724,10.857372,10.957532,3.693151,3858192
1982-08-20,11.097756,11.237981,10.937500,11.217949,3.780923,2654496
1982-08-23,11.298077,11.458333,11.117788,11.398237,3.841688,4049760
1982-08-24,11.318109,11.458333,11.157853,11.318109,3.814682,4687488
1982-08-25,11.458333,11.578526,11.338141,11.418269,3.848440,3785184
1982-08-26,11.738782,11.858974,11.598558,11.698718,3.942963,6772272
1982-08-27,11.578526,11.678686,11.478365,11.618590,3.915958,2049840
1982-08-30,11.618590,11.778846,11.438301,11.778846,3.969970,2653248
1982-08-31,11.919071,12.159455,11.658654,12.059295,4.064494,4216368
1982-09-01,11.979167,12.099359,11.838942,11.879006,4.003727,4481568
1982-09-02,12.039263,12.239583,11.838942,12.199519,4.111754,3430128
1982-09-03,12.520032,12.720353,12.299679,12.520032,4.219779,3523728
1982-09-07,12.339744,12.419872,12.259615,12.319712,4.152263,2811120
1982-09-08,12.279647,12.439904,12.099359,12.139423,4.091499,2925312
1982-09-09,12.059295,12.139423,11.959135,11.979167,4.037488,2211456
1982-09-10,11.879006,11.959135,11.778846,11.939103,4.023986,2212080
1982-09-13,12.059295,12.259615,11.858974,12.219551,4.118507,1668576
1982-09-14,12.299679,12.379808,12.199519,12.279647,4.138760,2148432
1982-09-15,12.279647,12.339744,12.199519,12.259615,4.132009,1777776
1982-09-16,12.279647,12.379808,12.179487,12.199519,4.111754,2176512
1982-09-17,12.179487,12.219551,12.119391,12.139423,4.091499,1005888
1982-09-20,12.099359,12.179487,12.019231,12.099359,4.077994,1905696
1982-09-21,12.259615,12.379808,12.139423,12.379808,4.172519,1552512
1982-09-22,12.520032,12.660256,12.379808,12.379808,4.172519,4295616
1982-09-23,12.279647,12.439904,12.119391,12.339744,4.159015,1876368
1982-09-24,12.179487,12.259615,12.099359,12.159455,4.098251,1564992
1982-09-27,12.259615,12.379808,12.139423,12.359776,4.165767,1137552
1982-09-28,12.239583,12.279647,12.179487,12.179487,4.150747,1529424
1982-09-29,12.079327,12.179487,11.979167,12.039263,4.102962,1986816
1982-09-30,11.999199,12.059295,11.919071,11.979167,4.082482,2306928
1982-10-01,12.179487,12.379808,11.959135,12.299679,4.191710,2244528
1982-10-04,12.139423,12.199519,12.059295,12.179487,4.150747,1988688
1982-10-05,12.279647,12.319712,12.219551,12.239583,4.171230,2223936
1982-10-06,12.660256,13.000801,12.319712,12.900641,4.396519,3905616
1982-10-07,12.980769,13.060897,12.900641,13.020833,4.437479,4021056
1982-10-08,13.100962,13.261218,12.920673,13.181090,4.492095,2907216
1982-10-11,13.301282,13.541667,13.060897,13.301282,4.533054,3002064
1982-10-12,13.161058,13.561699,13.080929,13.241186,4.512575,2908464
1982-10-13,13.281250,13.501603,13.080929,13.341346,4.546708,3016416
1982-10-14,13.120994,13.321314,12.920673,13.000801,4.430649,1748448
1982-10-15,12.900641,13.060897,12.740385,12.780449,4.355555,1997424
1982-10-18,13.321314,13.601763,13.040865,13.601763,4.635458,2021760
1982-10-19,13.481571,13.581731,13.361378,13.441506,4.580841,1836432
1982-10-20,13.541667,13.701923,13.361378,13.641827,4.649109,3765840
1982-10-21,13.581731,13.741987,13.401442,13.641827,4.649109,2892864
1982-10-22,13.721955,13.882212,13.541667,13.661859,4.655937,1929408
1982-10-25,13.461538,13.581731,13.341346,13.361378,4.553537,1721616
1982-10-26,13.341346,13.561699,13.100962,13.481571,4.594493,2105376
1982-10-27,13.601763,13.721955,13.461538,13.581731,4.628630,2281344
1982-10-28,13.621795,13.721955,13.501603,13.501603,4.601325,1392144
1982-10-29,13.681891,13.902244,13.441506,13.762019,4.690071,2339376
1982-11-01,13.882212,14.102564,13.641827,14.082532,4.799305,1889472
1982-11-02,14.222756,14.362981,14.062500,14.242788,4.853918,1438944
1982-11-03,14.623397,14.963942,14.282853,14.963942,5.099684,2583360
1982-11-04,14.803686,15.104167,14.503205,14.583333,4.969975,3685344
1982-11-05,14.643429,14.803686,14.483173,14.723558,5.017765,1596192
1982-11-08,14.523237,14.683494,14.362981,14.383013,4.901708,1782768
1982-11-09,14.563301,14.683494,14.423077,14.643429,4.990458,1956864
1982-11-10,14.623397,14.863782,14.362981,14.423077,4.915358,2032992
1982-11-11,14.403045,14.583333,14.222756,14.583333,4.969975,3012672
1982-11-12,14.563301,14.703526,14.423077,14.523237,4.949494,1623648
1982-11-15,14.282853,14.383013,14.162660,14.162660,4.826610,2182128
1982-11-16,14.042468,14.242788,13.822115,14.062500,4.792475,2408016
1982-11-17,14.262821,14.383013,14.142628,14.262821,4.860746,1823328
1982-11-18,14.383013,14.523237,14.222756,14.523237,4.949494,1728480
1982-11-19,14.563301,14.683494,14.423077,14.503205,4.942667,2368704
1982-11-22,14.302885,14.543269,14.042468,14.042468,4.785648,1814592
1982-11-23,14.082532,14.162660,13.982372,14.082532,4.799305,1612416
1982-11-24,14.182692,14.242788,14.102564,14.182692,4.833439,1716000
1982-11-26,14.222756,14.262821,14.182692,14.182692,4.833439,874224
1982-11-29,14.242788,14.302885,14.162660,14.242788,4.853918,1551888
1982-11-30,14.483173,14.823718,14.142628,14.823718,5.100680,3503760
1982-12-01,14.783654,14.943910,14.623397,14.703526,5.059323,3334032
1982-12-02,14.783654,14.863782,14.683494,14.683494,5.052431,2428608
1982-12-03,14.763622,14.843750,14.663462,14.683494,5.052431,1318512
1982-12-06,15.084135,15.484776,14.683494,15.304487,5.266105,2497872
1982-12-07,15.564904,15.805288,15.324519,15.604968,5.369502,2498496
1982-12-08,15.705128,15.945513,15.464744,15.544872,5.348820,2572752
1982-12-09,15.484776,15.705128,15.264423,15.264423,5.252321,1891344
1982-12-10,15.224359,15.464744,14.983974,15.024038,5.169610,1778400
1982-12-13,15.064103,15.124199,15.004006,15.064103,5.183395,666432
1982-12-14,15.184295,15.464744,14.903846,14.963942,5.148928,2613936
1982-12-15,14.763622,14.903846,14.623397,14.643429,5.038646,2816112
1982-12-16,14.783654,14.863782,14.683494,14.743590,5.073110,1184352
1982-12-17,14.743590,14.883814,14.603365,14.843750,5.107572,1938144
1982-12-20,14.943910,15.024038,14.863782,14.883814,5.121358,1651728
1982-12-21,15.144231,15.424679,14.863782,15.384615,5.293677,1323504
1982-12-22,15.564904,15.765224,15.344551,15.625000,5.376392,1870752
1982-12-23,15.625000,15.765224,15.464744,15.685096,5.397070,1196832
1982-12-27,15.825321,16.025640,15.604968,15.905449,5.472893,1375296
1982-12-28,15.725160,15.925481,15.504808,15.544872,5.348820,828048
1982-12-29,15.625000,15.745192,15.504808,15.665064,5.390178,1068912
1982-12-30,15.404647,15.685096,15.104167,15.324519,5.273000,1113840
1982-12-31,15.284455,15.384615,15.184295,15.204327,5.231644,588432
1983-01-03,14.963942,15.224359,14.683494,14.703526,5.059323,1581216
1983-01-04,14.843750,15.064103,14.603365,15.004006,5.162716,1784640
1983-01-05,14.943910,15.064103,14.803686,14.903846,5.128252,1623024
1983-01-06,15.144231,15.424679,14.863782,15.284455,5.259214,2037360
1983-01-07,15.524840,15.805288,15.224359,15.484776,5.328143,2650752
1983-01-10,15.665064,15.905449,15.404647,15.885417,5.466002,2446704
1983-01-11,15.725160,15.925481,15.504808,15.685096,5.397070,1874496
1983-01-12,15.825321,16.025640,15.625000,15.625000,5.376392,2877264
1983-01-13,15.584936,15.785256,15.384615,15.504808,5.335038,1940016
1983-01-14,15.484776,15.645032,15.304487,15.424679,5.307467,1550640
1983-01-17,15.504808,15.584936,15.404647,15.464744,5.321250,1859520
1983-01-18,15.504808,15.584936,15.404647,15.464744,5.321250,2498496
1983-01-19,15.344551,15.504808,15.184295,15.324519,5.273000,1077024
1983-01-20,15.324519,15.444712,15.184295,15.224359,5.238536,879216
1983-01-21,15.144231,15.264423,15.024038,15.044071,5.176501,1407120
1983-01-24,14.663462,14.783654,14.543269,14.743590,5.073110,2502864
1983-01-25,14.903846,15.004006,14.803686,14.983974,5.155823,1767792
1983-01-26,14.923878,15.064103,14.783654,14.863782,5.114466,1426464
1983-01-27,14.983974,15.264423,14.703526,15.264423,5.252321,3131232
1983-01-28,15.945513,16.145832,15.725160,15.965545,5.493567,7727616
1983-01-31,16.306089,16.586538,16.005610,16.586538,5.707248,3808896
1983-02-01,16.386217,16.606571,16.145832,16.165865,5.562498,3401424
1983-02-02,16.105768,16.286058,15.905449,16.065704,5.528037,2699424
1983-02-03,16.085737,16.205929,15.965545,16.025640,5.514247,2112864
1983-02-04,16.045673,16.105768,15.965545,16.105768,5.541823,2040480
1983-02-07,16.366186,16.546474,16.165865,16.506411,5.679677,2188368
1983-02-08,16.386217,16.586538,16.165865,16.306089,5.610749,2177760
1983-02-09,16.306089,16.426283,16.185898,16.426283,5.652104,2588352
1983-02-10,16.566505,16.746796,16.386217,16.606571,5.714142,1667952
1983-02-11,16.566505,16.746796,16.366186,16.466347,5.665892,1307904
1983-02-14,16.546474,16.666668,16.426283,16.626602,5.721031,974064
1983-02-15,16.486378,16.626602,16.346153,16.346153,5.624535,1940640
1983-02-16,16.446314,16.566505,16.306089,16.306089,5.610749,1322880
1983-02-17,16.245995,16.386217,16.085737,16.306089,5.610749,1435824
1983-02-18,16.486378,16.806890,16.165865,16.626602,5.721031,1695408
1983-02-22,16.766827,16.947115,16.586538,16.646635,5.727925,2008032
1983-02-23,16.927082,17.147436,16.686699,17.147436,5.900244,2378064
1983-02-24,17.267628,17.447918,17.087339,17.427885,5.996747,2844816
1983-02-25,17.387821,17.467949,17.307692,17.407852,5.989853,2200848
1983-02-28,17.407852,17.548077,17.267628,17.387821,5.982960,1910064
1983-03-01,17.628204,17.828526,17.427885,17.788462,6.120816,4776720
1983-03-02,17.407852,17.548077,17.267628,17.307692,6.001344,3239808
1983-03-03,17.287661,17.427885,17.147436,17.147436,5.945774,2013024
1983-03-04,17.207533,17.427885,16.987179,17.407852,6.036075,1910064
1983-03-07,17.267628,17.427885,17.107372,17.307692,6.001344,1372176
1983-03-08,16.927082,17.187500,16.666668,16.706732,5.792966,1656720
1983-03-09,16.786860,16.967148,16.606571,16.927082,5.869370,1815216
1983-03-10,16.626602,16.967148,16.266026,16.506411,5.723505,1560000
1983-03-11,16.406250,16.526442,16.266026,16.426283,5.695721,1244880
1983-03-14,16.506411,16.626602,16.366186,16.546474,5.737400,1402752
1983-03-15,16.486378,16.586538,16.386217,16.566505,5.744342,1507584
1983-03-16,16.546474,16.726763,16.366186,16.366186,5.674882,1510080
1983-03-17,16.386217,16.446314,16.306089,16.406250,5.688776,778752
1983-03-18,16.386217,16.506411,16.266026,16.326122,5.660991,1284816
1983-03-21,16.446314,16.626602,16.266026,16.506411,5.723505,1783392
1983-03-22,16.546474,16.666668,16.506411,16.506411,5.723505,2242032
1983-03-23,16.546474,17.107372,16.546474,16.967148,5.883263,2753088
1983-03-24,16.987179,17.047276,16.826923,16.907051,5.862422,1287936
1983-03-25,16.907051,17.007212,16.666668,16.826923,5.834641,1482000
1983-03-28,16.826923,16.887018,16.626602,16.686699,5.786020,799968
1983-03-29,16.646635,16.866987,16.646635,16.786860,5.820750,1100112
1983-03-30,16.786860,17.127403,16.786860,17.067308,5.917995,1170624
1983-03-31,17.147436,17.227564,16.826923,16.826923,5.834641,1324128
1983-04-04,16.826923,16.846954,16.586538,16.686699,5.786020,1440192
